,perc_cells_expressed
AC004156.3,0.027581783194355357
AC004381.6,0.01860166773572803
AC004383.3,0.007055805003207184
AC004386.4,0.023733162283515075
AC004447.2,0.004490057729313663
AC004449.6,0.003207184092366902
AC004453.8,0.09878127004490057
AC004461.4,0.010262989095574085
AC004490.1,0.001924310455420141
AC004556.1,0.014753046824887749
AC004832.1,0.011545862732520847
AC004893.11,0.004490057729313663
AC004938.5,0.03463758819756254
AC004941.5,0.004490057729313663
AC004951.6,0.01667735728030789
AC004967.7,0.003207184092366902
AC004980.7,0.0025657472738935213
AC005017.2,0.003207184092366902
AC005019.2,0.012828736369467608
AC005027.3,0.0025657472738935213
AC005037.3,0.004490057729313663
AC005042.2,0.011545862732520847
AC005076.5,0.007055805003207184
AC005083.1,0.001924310455420141
AC005102.1,0.001924310455420141
AC005154.6,0.04682488774855677
AC005189.6,0.001924310455420141
AC005220.3,0.001924310455420141
AC005224.2,0.005772931366260423
AC005229.7,0.009621552277100705
AC005251.3,0.021167415009621552
AC005253.4,0.003207184092366902
AC005255.3,0.001924310455420141
AC005262.2,0.009621552277100705
AC005262.4,0.027581783194355357
AC005306.3,0.001924310455420141
AC005329.7,0.019884541372674792
AC005336.5,0.003207184092366902
AC005339.2,0.005131494547787043
AC005355.2,0.001924310455420141
AC005363.11,0.003207184092366902
AC005480.1,0.07889672867222579
AC005517.3,0.001924310455420141
AC005523.2,0.025016035920461834
AC005534.6,0.01860166773572803
AC005606.15,0.003207184092366902
AC005682.5,0.03143040410519564
AC005682.7,0.010904425914047467
AC005785.2,0.007697241821680564
AC005785.5,0.009621552277100705
AC005786.3,0.02245028864656831
AC005786.7,0.003848620910840282
AC005863.1,0.001924310455420141
AC005932.1,0.007697241821680564
AC005943.6,0.005131494547787043
AC005944.2,0.042976266837716486
AC006077.3,0.005772931366260423
AC006116.20,0.005772931366260423
AC006262.4,0.004490057729313663
AC006262.5,0.023733162283515075
AC006273.4,0.003207184092366902
AC006369.2,0.001924310455420141
AC006445.6,0.019884541372674792
AC006445.7,0.03207184092366902
AC006461.2,0.023733162283515075
AC006483.5,0.003207184092366902
AC006509.7,0.006414368184733804
AC006539.2,0.02245028864656831
AC006547.13,0.001924310455420141
AC006547.15,0.001924310455420141
AC006946.16,0.0025657472738935213
AC006978.6,0.07312379730596537
AC007041.2,0.028864656831302116
AC007050.18,0.001924310455420141
AC007163.6,0.004490057729313663
AC007191.4,0.007055805003207184
AC007193.8,0.008338678640153944
AC007228.9,0.0025657472738935213
AC007229.3,0.0025657472738935213
AC007238.1,0.08338678640153944
AC007246.3,0.014753046824887749
AC007279.2,0.006414368184733804
AC007283.4,0.003848620910840282
AC007292.3,0.0025657472738935213
AC007308.6,0.005131494547787043
AC007308.7,0.001924310455420141
AC007318.5,0.01603592046183451
AC007365.4,0.03463758819756254
AC007383.3,0.005131494547787043
AC007383.4,0.001924310455420141
AC007383.6,0.007055805003207184
AC007387.2,0.01796023091725465
AC007389.2,0.003207184092366902
AC007405.6,0.010262989095574085
AC007559.1,0.001924310455420141
AC007618.3,0.003848620910840282
AC007620.3,0.003207184092366902
AC007679.1,0.001924310455420141
AC007679.4,0.008980115458627326
AC007750.5,0.0025657472738935213
AC007773.2,0.006414368184733804
AC007879.7,0.07568954457985888
AC007906.1,0.003207184092366902
AC007950.2,0.001924310455420141
AC007969.4,0.0025657472738935213
AC007969.5,0.08915971776779986
AC008065.1,0.019884541372674792
AC008074.1,0.004490057729313663
AC008079.10,0.003848620910840282
AC008155.1,0.014753046824887749
AC008155.2,0.026298909557408594
AC008264.4,0.009621552277100705
AC008427.2,0.010262989095574085
AC008686.1,0.010262989095574085
AC008753.3,0.006414368184733804
AC008850.3,0.024374599101988453
AC008869.1,0.009621552277100705
AC008982.2,0.0327132777421424
AC009120.3,0.023091725465041693
AC009120.6,0.04425914047466325
AC009120.8,0.005131494547787043
AC009133.21,0.001924310455420141
AC009237.8,0.003207184092366902
AC009245.3,0.039769082745349585
AC009264.1,0.003848620910840282
AC009299.3,0.01667735728030789
AC009299.5,0.005131494547787043
AC009303.2,0.005131494547787043
AC009362.2,0.12636305323925592
AC009403.2,0.01603592046183451
AC009404.2,0.023091725465041693
AC009413.2,0.01924310455420141
AC009414.1,0.010904425914047467
AC009474.2,0.023733162283515075
AC009487.6,0.003207184092366902
AC009500.2,0.001924310455420141
AC009501.4,0.008338678640153944
AC009502.4,0.001924310455420141
AC009506.1,0.012187299550994226
AC009517.2,0.02245028864656831
AC009948.5,0.02052597819114817
AC009948.7,0.0327132777421424
AC009950.2,0.001924310455420141
AC009961.3,0.003207184092366902
AC009963.5,0.06093649775497113
AC010095.7,0.01796023091725465
AC010127.3,0.005131494547787043
AC010132.11,0.001924310455420141
AC010150.1,0.008338678640153944
AC010168.1,0.003207184092366902
AC010240.2,0.001924310455420141
AC010468.1,0.007697241821680564
AC010642.1,0.001924310455420141
AC010677.5,0.013470173187940988
AC010733.5,0.009621552277100705
AC010761.10,0.003848620910840282
AC010761.8,0.019884541372674792
AC010878.3,0.0025657472738935213
AC010883.5,0.003207184092366902
AC010894.3,0.006414368184733804
AC010894.4,0.004490057729313663
AC011043.1,0.0025657472738935213
AC011322.1,0.003848620910840282
AC011558.5,0.03720333547145606
AC011933.2,0.005772931366260423
AC012065.1,0.02245028864656831
AC012065.5,0.005772931366260423
AC012146.7,0.07889672867222579
AC012354.8,0.014111610006414367
AC012360.4,0.0025657472738935213
AC012442.6,0.001924310455420141
AC012501.3,0.006414368184733804
AC012671.2,0.027581783194355357
AC013399.3,0.001924310455420141
AC013404.1,0.003207184092366902
AC013429.5,0.003848620910840282
AC013463.2,0.0025657472738935213
AC013470.6,0.008980115458627326
AC013717.3,0.042976266837716486
AC015849.13,0.01796023091725465
AC015849.14,0.001924310455420141
AC015849.19,0.036561898652982684
AC015971.2,0.005772931366260423
AC015977.5,0.025657472738935216
AC016549.1,0.05067350865939705
AC016691.2,0.01667735728030789
AC016697.1,0.003848620910840282
AC016700.5,0.003848620910840282
AC016708.2,0.01860166773572803
AC016712.2,0.014753046824887749
AC016727.3,0.07119948685054522
AC016734.2,0.001924310455420141
AC016735.2,0.01603592046183451
AC016737.1,0.007697241821680564
AC016739.1,0.05388069275176395
AC016739.2,0.6831302116741501
AC016747.3,0.2187299550994227
AC016753.7,0.001924310455420141
AC016894.1,0.003848620910840282
AC017035.2,0.001924310455420141
AC017079.4,0.027581783194355357
AC017080.1,0.014111610006414367
AC017083.2,0.001924310455420141
AC018463.5,0.003207184092366902
AC018464.3,0.003848620910840282
AC018738.2,0.021167415009621552
AC018755.16,0.003207184092366902
AC018766.4,0.010904425914047467
AC018804.7,0.11610006414368185
AC019084.7,0.003207184092366902
AC019129.2,0.007697241821680564
AC019181.3,0.024374599101988453
AC020983.5,0.005131494547787043
AC021016.7,0.028864656831302116
AC021066.1,0.003207184092366902
AC021451.1,0.06093649775497113
AC022182.2,0.004490057729313663
AC022210.2,0.6228351507376524
AC022819.3,0.001924310455420141
AC024082.4,0.003848620910840282
AC024560.3,0.01796023091725465
AC025171.1,0.010262989095574085
AC025335.1,0.025016035920461834
AC025750.5,0.010904425914047467
AC025750.7,0.028864656831302116
AC026271.5,0.010904425914047467
AC026803.1,0.027581783194355357
AC027612.6,0.0025657472738935213
AC034220.3,0.004490057729313663
AC046143.3,0.0359204618345093
AC055736.1,0.001924310455420141
AC058791.1,0.011545862732520847
AC062017.1,0.001924310455420141
AC068039.4,0.012828736369467608
