,perc_cells_expressed
RAP1GAP,0.026372832369942197
USP48,0.3717485549132948
HSPG2,0.12933526011560695
RP1-224A6.3,0.014450867052023121
LINC00339,0.09645953757225434
CDC42,0.8515173410404624
ZBTB40,0.0476878612716763
EPHB2,0.04046242774566474
KDM1A,0.4555635838150289
LUZP1,0.7290462427745664
HTR1D,0.06033236994219653
LINC01355,0.039378612716763
HNRNPR,0.916907514450867
ZNF436,0.015173410404624277
ZNF436-AS1,0.045158959537572256
TCEA3,0.021315028901734104
ASAP3,0.02023121387283237
E2F2,0.07369942196531792
RP1-150O5.3,0.016979768786127166
ID3,0.9505057803468208
TCEB3,0.5841763005780347
TCEB3-AS1,0.09140173410404624
PITHD1,0.5263728323699421
LYPLA2,0.5043352601156069
GALE,0.627528901734104
HMGCL,0.17882947976878613
FUCA1,0.0986271676300578
PNRC2,0.45736994219653176
SRSF10,0.7742052023121387
IFNLR1,0.04985549132947977
STPG1,0.12861271676300579
NIPAL3,0.14559248554913296
RCAN3,0.15643063583815028
SRRM1,0.8345375722543352
CLIC4,0.25903179190751446
RUNX3,0.13258670520231214
SYF2,0.5
RSRP1,0.22615606936416185
RP3-465N24.6,0.015173410404624277
TMEM50A,0.7922687861271677
TMEM57,0.12427745664739884
LDLRAP1,0.13439306358381503
SEPN1,0.18786127167630057
MTFR1L,0.3229768786127168
AUNIP,0.12355491329479769
PAQR7,0.16799132947976878
STMN1,0.9880780346820809
PAFAH2,0.05166184971098266
PDIK1L,0.024927745664739886
RP11-96L14.7,0.009031791907514452
ZNF593,0.884393063583815
CNKSR1,0.07586705202312138
CEP85,0.09645953757225434
SH3BGRL3,1.0054190751445087
UBXN11,0.12644508670520233
AIM1L,0.009754335260115607
DHDDS,0.18171965317919075
HMGN2,0.9472543352601156
ARID1A,0.36235549132947975
PIGV,0.16726878612716764
ZDHHC18,0.2810693641618497
SFN,0.9421965317919075
GPN2,0.2680635838150289
GPATCH3,0.12752890173410406
NUDC,0.9382225433526011
KDF1,0.03829479768786127
TRNP1,0.5758670520231214
FAM46B,0.07153179190751445
SLC9A1,0.07261560693641618
WDTC1,0.06828034682080925
TMEM222,0.3265895953757225
SYTL1,0.07984104046242775
MAP3K6,0.05708092485549133
CD164L2,0.00939306358381503
GPR3,0.017341040462427744
WASF2,0.7658959537572254
AHDC1,0.1282514450867052
IFI6,0.31141618497109824
FAM76A,0.1166907514450867
STX12,0.13836705202312138
PPP1R8,0.34140173410404623
THEMIS2,0.023121387283236993
RPA2,0.5791184971098265
SMPDL3B,0.12247109826589596
XKR8,0.14017341040462428
EYA3,0.13764450867052022
DNAJC8,0.8876445086705202
ATPIF1,0.9891618497109826
RP5-1092A3.4,0.011921965317919074
SESN2,0.0509393063583815
MED18,0.06069364161849711
PHACTR4,0.26372832369942195
RCC1,0.4815751445086705
TRNAU1AP,0.4721820809248555
SNHG12,0.1611271676300578
TAF12,0.5646676300578035
RAB42,0.03359826589595376
RP11-442N24--B.1,0.03504335260115607
GMEB1,0.18388728323699421
YTHDF2,0.6361994219653179
EPB41,0.07514450867052024
TMEM200B,0.03901734104046243
SRSF4,0.6231936416184971
MECR,0.3861994219653179
PTPRU,0.014089595375722543
MATN1-AS1,0.010115606936416185
RP5-1125N11.2,0.01878612716763006
SDC3,0.06286127167630058
PUM1,0.2677023121387283
SNRNP40,0.7463872832369942
ZCCHC17,0.6477601156069365
SERINC2,0.34826589595375723
TINAGL1,0.48085260115606937
PEF1,0.604407514450867
ADGRB2,0.029985549132947976
SPOCD1,0.17232658959537572
PTP4A2,0.8807803468208093
KHDRBS1,0.9075144508670521
TMEM39B,0.28829479768786126
KPNA6,0.34104046242774566
TXLNA,0.3110549132947977
CCDC28B,0.08923410404624277
IQCC,0.0444364161849711
TMEM234,0.12861271676300579
EIF3I,0.9367774566473989
HDAC1,0.4913294797687861
MARCKSL1,0.6679913294797688
FAM229A,0.06539017341040462
BSDC1,0.18497109826589594
ZBTB8B,0.017341040462427744
ZBTB8A,0.053829479768786125
ZBTB8OS,0.7098988439306358
RBBP4,0.6361994219653179
SYNC,0.20195086705202311
KIAA1522,0.19219653179190752
YARS,0.49710982658959535
