,perc_cells_expressed
AC009403.2,0.01057934508816121
AC009404.2,0.01662468513853904
AC009413.2,0.014105793450881612
AC009414.1,0.003022670025188917
AC009474.2,0.014105793450881612
AC009487.6,0.0055415617128463475
AC009495.2,0.0025188916876574307
AC009501.4,0.003526448362720403
AC009502.1,0.0020151133501259445
AC009502.4,0.0015113350125944584
AC009506.1,0.007556675062972292
AC009517.2,0.02468513853904282
AC009948.5,0.04030226700251889
AC009948.7,0.08816120906801007
AC009961.2,0.01057934508816121
AC009961.3,0.004534005037783375
AC009963.5,0.02518891687657431
AC010095.7,0.008564231738035265
AC010127.3,0.01057934508816121
AC010132.11,0.0025188916876574307
AC010150.1,0.011083123425692695
AC010240.2,0.0025188916876574307
AC010240.3,0.0025188916876574307
AC010468.1,0.0181360201511335
AC010524.2,0.0020151133501259445
AC010677.5,0.008564231738035265
AC010733.5,0.006045340050377834
AC010761.10,0.003022670025188917
AC010761.6,0.0025188916876574307
AC010761.8,0.004534005037783375
AC010878.3,0.0025188916876574307
AC010883.5,0.0020151133501259445
AC010894.4,0.0020151133501259445
AC011043.1,0.0025188916876574307
AC011322.1,0.0015113350125944584
AC011558.5,0.01964735516372796
AC011738.4,0.0015113350125944584
AC011933.2,0.003022670025188917
AC011998.4,0.003526448362720403
AC012065.1,0.014609571788413099
AC012065.5,0.003526448362720403
AC012066.1,0.0015113350125944584
AC012146.7,0.030730478589420653
AC012354.8,0.015113350125944584
AC012358.8,0.0015113350125944584
AC012442.6,0.0015113350125944584
AC012671.2,0.01712846347607053
AC013262.1,0.0020151133501259445
AC013429.5,0.0025188916876574307
AC013439.4,0.0015113350125944584
AC013463.2,0.0015113350125944584
AC013470.6,0.008564231738035265
AC013717.3,0.00906801007556675
AC015849.13,0.02065491183879093
AC015849.19,0.01712846347607053
AC015923.2,0.0025188916876574307
AC015933.2,0.0020151133501259445
AC015971.2,0.0015113350125944584
AC015977.5,0.014609571788413099
AC016549.1,0.08463476070528968
AC016691.2,0.014105793450881612
AC016696.1,0.0020151133501259445
AC016697.1,0.0015113350125944584
AC016700.5,0.0015113350125944584
AC016708.2,0.0055415617128463475
AC016712.2,0.007556675062972292
AC016727.3,0.0327455919395466
AC016734.2,0.004030226700251889
AC016735.2,0.059445843828715365
AC016737.1,0.006045340050377834
AC016739.1,0.02216624685138539
AC016739.2,0.6151133501259446
AC016747.3,0.21561712846347608
AC016753.7,0.003526448362720403
AC017078.1,0.0015113350125944584
AC017079.4,0.0181360201511335
AC017080.1,0.00906801007556675
AC017104.6,0.0015113350125944584
AC018463.5,0.0015113350125944584
AC018464.3,0.0015113350125944584
AC018738.2,0.019143576826196475
AC018755.16,0.0020151133501259445
AC018766.4,0.005037783375314861
AC018804.7,0.10881612090680101
AC018816.3,0.0025188916876574307
AC019097.7,0.003022670025188917
