,perc_cells_expressed
PLPP3,0.09577848388561053
PRKAA2,0.08019367529126949
OMA1,0.05946436677258284
TACSTD2,0.0900287486760478
MYSM1,0.05280677863519443
JUN,0.48842487517022243
FGGY,0.03676804357694054
HOOK1,0.01270994098955969
NFIA,0.18096535027992133
TM2D1,0.36934483280375247
RP11-430G17.3,0.01709789680738387
INADL,0.061280072628234226
USP1,0.5554546830080194
DOCK7,0.09804811620517476
ATG4C,0.09441670449387199
FOXD3-AS1,0.07868058707822666
ALG6,0.08337116053865941
ITGB3BP,0.43743380239067936
EFCAB7,0.029202602511726433
PGM1,0.36465425934331974
ROR1,0.16462399757905885
RAVER2,0.035254955363897715
JAK1,0.7743985474353154
AK4,0.18051142381600846
DNAJC6,0.01407172038129823
LEPROT,0.6276289907701619
PDE4B,0.15615070358601907
WDR78,0.016795279164775308
MIER1,0.22605537902859738
SLC35D1,0.054622484490845814
SERBP1,0.9885005295808745
GADD45A,0.3784233620820094
GNG12,0.4958390074141322
WLS,0.01407172038129823
DEPDC1,0.2458768346194583
LRRC40,0.08730518989257073
SRSF11,0.7725828415796641
ANKRD13C,0.07898320472083523
HHLA3,0.060372219700408535
CTH,0.021637161446512333
ZRANB2,0.3227417158420336
LRRIQ3,0.07489786654561961
FPGT,0.07035860190649115
CRYZ,0.4024814646693902
TYW3,0.5120290512936905
LHX8,0.04342563171432894
ACADM,0.26584959903162353
RABGGTB,0.5368436979875927
PIGK,0.146466939022545
AK5,0.06975336662127402
ZZZ3,0.1414737479195037
USP33,0.11832349825994856
FAM73A,0.07958844000605235
NEXN,0.07005598426388258
FUBP1,0.43622333182024514
DNAJB4,0.14298683613254654
ADGRL2,0.031320926009986386
TTLL7,0.07005598426388258
RP11-486G15.2,0.06279316084127705
PRKACB,0.05961567559388713
SAMD13,0.011802088061733999
RPF1,0.3233469511272507
GNG5,0.9888031472234832
CTBS,0.12482977757603268
SSX2IP,0.1743077621425329
MCOLN2,0.022545014374338024
MCOLN3,0.022696323195642305
SYDE2,0.02723558783477077
C1orf52,0.31487365713421095
BCL10,0.10228476320169466
DDAH1,0.08397639582387653
RP4-621F18.2,0.017703132092601
CYR61,0.44590709638371917
ZNHIT6,0.13405961567559388
ODF2L,0.16477530640036314
SH3GLB1,0.5130882130428204
SEP15,0.7642608564079286
HS2ST1,0.1254350128612498
LMO4,0.2879406869420487
PKN2,0.2392192464820699
GTF2B,0.19518837948252382
CCBL2,0.08700257224996218
RBMXL1,0.10515963080647601
LRRC8B,0.07126645483431684
FLJ27354,0.01482826448781964
LRRC8C,0.06173399909214707
RP5-943J3.2,0.02753820547737933
LRRC8D,0.17249205628688152
ZNF326,0.5294295657436828
RP4-665J23.1,0.10576486609169315
ZNF644,0.22348312906642456
CDC7,0.07187169011953397
TGFBR3,0.06052352852171282
EPHX4,0.017551823271296715
GLMN,0.10546224844908458
RPAP2,0.11817218943864427
EVI5,0.16492661522166743
FAM69A,0.04796489635345741
MTF2,0.2682705401724921
TMED5,0.27250718716901196
CCDC18,0.10515963080647601
DR1,0.3993039794220003
FNBP1L,0.14086851263428657
BCAR3,0.2588893932516266
DNTTIP2,0.3713118474807081
GCLM,0.8374943259192011
ARHGAP29,0.40323800877591165
ABCD3,0.2944469662581328
F3,0.042063852322590405
SLC44A3,0.06445755787562416
CNN3,0.4289605083976396
RP4-639F20.1,0.029051293690422152
ALG14,0.30988046603116964
TMEM56,0.29111817218943864
TMEM56-RWDD3,0.02072930851868664
PTBP2,0.04448479346345892
DPYD,0.019367529126948103
SNX7,0.4042971705250416
AGL,0.06960205779996974
SLC35A3,0.15024965955515207
MFSD14A,0.2451202905129369
SASS6,0.1684067181116659
TRMT13,0.08912089574822211
DBT,0.0632470873051899
RTCA,0.3690422151611439
CDC14A,0.010742926312604024
EXTL2,0.10455439552125889
RP4-549L20.3,0.02451202905129369
SLC30A7,0.09910727795430474
DPH5,0.32047208352246936
RP11-421L21.3,0.076713572401271
COL11A1,0.021788470267816613
RNPC3,0.0463004993191103
PRMT6,0.019670146769556664
VAV3,0.048418822817370255
SLC25A24,0.19064911484339536
RP11-483I13.5,0.018308367377818126
FAM102B,0.02541988197911938
HENMT1,0.11892873354516569
PRPF38B,0.42245422908155544
STXBP3,0.1145407777273415
AKNAD1,0.024663337872597973
GPSM2,0.17733393856861854
CLCC1,0.1870177031320926
WDR47,0.02088061733999092
TAF13,0.13693448328037525
RP5-1065J22.8,0.055227719776062945
TMEM167B,0.13950673324254803
KIAA1324,0.06612195490997125
SARS,0.4481767287032834
CELSR2,0.03828113178998336
PSRC1,0.2249962172794674
SORT1,0.0632470873051899
PSMA5,0.9338780450900287
ATXN7L2,0.015130882130428205
CYB561D1,0.02965652897563928
GNAI3,0.4478741110606748
AMPD2,0.13678317445907096
GSTM4,0.11998789529429565
GSTM3,0.3392343773642003
EPS8L3,0.01800574973520956
CSF1,0.09033136631865638
AHCYL1,0.5832955061280073
STRIP1,0.07217430776214254
KCNC4,0.032380087759116355
RBM15,0.07126645483431684
SLC16A4,0.25329096686336816
LAMTOR5,1.000605235285217
LRIF1,0.5599939476471478
RP11-96K19.5,0.01407172038129823
DRAM2,0.41413224390981995
CEPT1,0.06445755787562416
DENND2D,0.04176123467998184
WDR77,0.5619609623241035
ATP5F1,0.8825843546678771
RAP1A,0.3369647450446361
FAM212B,0.022696323195642305
FAM212B-AS1,0.020577999697382356
DDX20,0.06173399909214707
CTTNBP2NL,0.070812528370404
WNT2B,0.013315176274776819
ST7L,0.11862611590255712
CAPZA1,0.7140263277349069
MOV10,0.06869420487214405
RHOC,0.9720078680587079
PPM1J,0.015887426236949616
SLC16A1,0.18262974731426843
SLC16A1-AS1,0.1516114389468906
LRIG2,0.027840823119987895
MAGI3,0.12785595400211833
PHTF1,0.20850355575730065
RSBN1,0.14283552731124224
BCL2L15,0.02239370555303374
AP4B1,0.042669087607807535
DCLRE1B,0.06718111665910123
HIPK1,0.12361930700559842
OLFML3,0.01982145559086095
TRIM33,0.15720986533514905
BCAS2,0.44424269934937205
NRAS,0.2812830988046603
CSDE1,0.6926917839310032
SIKE1,0.27583598123770614
NGF,0.010894235133908307
VANGL1,0.16280829172340747
ATP1A1,0.4077772734150401
CD58,0.19957633530034802
IGSF3,0.05628688152519292
PTGFRN,0.06158269027084279
TTF2,0.18747162959600544
TRIM45,0.01861098502042669
