,perc_cells_expressed
A1BG,0.0018598884066955983
A1BG-AS1,0.032238065716057036
A2ML1,0.013019218846869188
A4GALT,0.015499070055796652
AAAS,0.11469311841289523
AACS,0.20458772473651582
AADAT,0.029138251704897707
AAED1,0.12833230006199628
AAGAB,0.23682579045257285
AAK1,0.5040297582145071
AAMDC,0.059516429014259145
AAMP,0.20830750154990701
AAR2,0.1115933044017359
AARD,0.021078735275883446
AARS,0.26782393056416615
AARS2,0.023558586484810913
AARSD1,0.019218846869187848
AASDH,0.0365778053316801
AASDHPPT,0.1959082455052697
AASS,0.023558586484810913
AATF,0.3050216986980781
AB019441.29,0.11221326720396776
ABAT,0.041537507749535026
ABBA01017803.1,0.024798512089274645
ABCA1,0.20272783632982022
ABCA10,0.0030998140111593306
ABCA11P,0.008679479231246125
ABCA12,0.02169869807811531
ABCA13,0.012399256044637322
ABCA2,0.027898326100433975
ABCA4,0.0018598884066955983
ABCA5,0.059516429014259145
ABCA6,0.0018598884066955983
ABCA7,0.023558586484810913
ABCB10,0.13453192808431494
ABCB7,0.10043397396156231
ABCB8,0.1605703657780533
ABCB9,0.05145691258524489
ABCC1,0.13267203967761934
ABCC10,0.044637321760694355
ABCC13,0.008059516429014259
ABCC3,0.21698698078115314
ABCC4,0.07191568505889646
ABCC5,0.04339739615623062
ABCC9,0.0037197768133911966
ABCD1,0.013019218846869188
ABCD3,0.26968381897086174
ABCD4,0.07625542467451953
ABCE1,0.30936143831370116
ABCF1,0.4314941103533788
ABCF2,0.277743335399876
ABCF3,0.09919404835709858
ABCG1,0.050216986980781156
ABCG2,0.022938623682579044
ABHD1,0.0024798512089274642
ABHD10,0.1791692498450093
ABHD11,0.07253564786112833
ABHD12,0.11965282083075016
ABHD13,0.07005579665220087
ABHD14A,0.019838809671419714
ABHD14B,0.03905765654060756
ABHD15,0.04091754494730316
ABHD17A,0.05517668939863608
ABHD17B,0.03595784252944823
ABHD17C,0.05889646621202728
ABHD2,0.21512709237445754
ABHD3,0.12833230006199628
ABHD4,0.026658400495970243
ABHD5,0.09671419714817112
ABHD6,0.029758214507129573
ABHD8,0.022318660880347178
ABI1,0.20520768753874769
ABI2,0.2628642281463112
ABI3BP,0.009299442033477991
ABL1,0.18412895226286422
ABL2,0.287042777433354
ABLIM1,0.20272783632982022
ABLIM3,0.30998140111593303
ABR,0.2213267203967762
ABRACL,0.21140731556106634
ABT1,0.18102913825170489
ABTB1,0.024798512089274645
ABTB2,0.013639181649101054
AC000068.5,0.005579665220086794
AC000089.3,0.005579665220086794
AC000123.2,0.012399256044637322
AC000123.3,0.0043397396156230625
AC000403.4,0.0018598884066955983
AC002044.1,0.011779293242405457
AC002044.4,0.009919404835709857
AC002066.1,0.0024798512089274642
AC002069.5,0.019838809671419714
AC002075.4,0.011779293242405457
AC002116.7,0.0018598884066955983
AC002117.1,0.0018598884066955983
AC002310.12,0.0030998140111593306
AC002310.7,0.0024798512089274642
AC002454.1,0.026658400495970243
AC002467.7,0.016119032858028518
AC002486.2,0.0018598884066955983
AC002550.6,0.0030998140111593306
AC003075.4,0.009299442033477991
AC003080.4,0.0024798512089274642
AC003092.1,0.0018598884066955983
AC003988.1,0.0018598884066955983
AC004069.2,0.006819590824550527
AC004076.5,0.012399256044637322
AC004129.9,0.0018598884066955983
AC004156.3,0.018598884066955982
AC004381.6,0.016738995660260384
AC004383.3,0.008679479231246125
AC004386.4,0.013639181649101054
AC004447.2,0.0018598884066955983
AC004449.6,0.0024798512089274642
AC004453.8,0.07935523868567886
AC004461.4,0.0024798512089274642
AC004510.3,0.0043397396156230625
AC004556.1,0.012399256044637322
AC004692.5,0.0018598884066955983
AC004791.2,0.047117172969621826
AC004832.1,0.0037197768133911966
AC004893.11,0.006819590824550527
AC004938.5,0.006819590824550527
AC004951.6,0.02169869807811531
AC004967.7,0.006199628022318661
AC004980.7,0.0037197768133911966
AC005017.2,0.0018598884066955983
AC005019.2,0.0049597024178549285
AC005027.3,0.0024798512089274642
AC005037.3,0.0043397396156230625
AC005042.2,0.0043397396156230625
AC005062.2,0.0030998140111593306
AC005076.5,0.0037197768133911966
AC005154.6,0.04587724736515809
AC005224.2,0.008059516429014259
AC005229.7,0.014879107253564786
AC005251.3,0.013019218846869188
AC005253.4,0.0018598884066955983
AC005255.3,0.0024798512089274642
AC005262.2,0.016119032858028518
AC005262.4,0.026658400495970243
AC005300.5,0.0024798512089274642
AC005329.7,0.009919404835709857
AC005336.5,0.005579665220086794
AC005351.1,0.006819590824550527
AC005480.1,0.05269683818970862
AC005498.3,0.0018598884066955983
AC005523.2,0.026038437693738377
AC005534.6,0.009299442033477991
AC005546.2,0.0024798512089274642
AC005592.2,0.0024798512089274642
AC005682.5,0.04277743335399876
AC005682.7,0.006199628022318661
AC005776.1,0.0018598884066955983
AC005785.2,0.0043397396156230625
AC005785.5,0.0018598884066955983
AC005786.3,0.017978921264724116
AC005786.7,0.0037197768133911966
AC005863.1,0.006199628022318661
AC005932.1,0.005579665220086794
AC005943.6,0.0018598884066955983
AC005944.2,0.019218846869187848
AC006028.11,0.0024798512089274642
AC006077.3,0.0024798512089274642
AC006116.13,0.0018598884066955983
AC006116.20,0.013639181649101054
AC006262.5,0.07935523868567886
AC006445.6,0.013019218846869188
AC006445.7,0.01425914445133292
AC006461.2,0.011779293242405457
AC006483.5,0.006819590824550527
AC006509.7,0.005579665220086794
AC006538.1,0.0024798512089274642
AC006539.2,0.008059516429014259
AC006547.15,0.0030998140111593306
AC006548.28,0.0018598884066955983
AC006978.6,0.0731556106633602
AC006994.1,0.006199628022318661
AC007036.4,0.0049597024178549285
AC007038.7,0.0018598884066955983
AC007041.2,0.03347799132052077
AC007163.3,0.0024798512089274642
AC007163.6,0.0018598884066955983
AC007191.4,0.013019218846869188
AC007193.8,0.0049597024178549285
AC007228.9,0.006199628022318661
AC007229.3,0.006199628022318661
AC007238.1,0.04277743335399876
AC007246.3,0.016738995660260384
AC007279.2,0.006199628022318661
AC007283.4,0.0024798512089274642
AC007292.3,0.0043397396156230625
AC007318.5,0.02169869807811531
AC007365.4,0.01425914445133292
AC007383.3,0.0037197768133911966
AC007383.6,0.0024798512089274642
AC007386.3,0.0030998140111593306
AC007387.2,0.01425914445133292
AC007389.2,0.0043397396156230625
AC007405.6,0.007439553626782393
AC007559.1,0.0024798512089274642
AC007620.3,0.0030998140111593306
AC007679.4,0.0018598884066955983
AC007750.5,0.0030998140111593306
AC007773.2,0.005579665220086794
AC007879.7,0.0638561686298822
AC007969.4,0.0024798512089274642
AC007969.5,0.0638561686298822
AC008065.1,0.03037817730936144
AC008074.1,0.0024798512089274642
AC008079.10,0.0037197768133911966
AC008155.1,0.01735895846249225
AC008155.2,0.0018598884066955983
AC008264.4,0.009919404835709857
AC008280.1,0.0018598884066955983
AC008427.2,0.0030998140111593306
AC008440.5,0.0024798512089274642
AC008686.1,0.0037197768133911966
AC008753.3,0.0043397396156230625
AC008850.3,0.04959702417854929
AC008982.2,0.03905765654060756
AC009005.2,0.0049597024178549285
AC009120.3,0.019838809671419714
AC009120.6,0.015499070055796652
AC009237.8,0.009919404835709857
AC009245.3,0.04215747055176689
AC009264.1,0.0037197768133911966
AC009299.3,0.019218846869187848
AC009303.2,0.0037197768133911966
AC009303.3,0.0024798512089274642
AC009362.2,0.07687538747675139
AC009403.2,0.009919404835709857
AC009404.2,0.01425914445133292
AC009413.2,0.005579665220086794
AC009414.1,0.006819590824550527
AC009474.2,0.009299442033477991
AC009487.6,0.008059516429014259
AC009495.2,0.0018598884066955983
AC009501.4,0.0037197768133911966
AC009502.1,0.0018598884066955983
AC009502.4,0.0037197768133911966
AC009506.1,0.005579665220086794
AC009517.2,0.019218846869187848
AC009948.5,0.04959702417854929
AC009948.7,0.07439553626782393
AC009961.2,0.008679479231246125
AC009961.3,0.005579665220086794
AC009963.5,0.021078735275883446
AC010095.7,0.006199628022318661
AC010127.3,0.011159330440173589
AC010150.1,0.008679479231246125
AC010240.2,0.0024798512089274642
AC010240.3,0.0018598884066955983
AC010287.1,0.0018598884066955983
AC010468.1,0.022318660880347178
AC010642.1,0.0037197768133911966
AC010677.5,0.009299442033477991
AC010733.5,0.0037197768133911966
AC010761.6,0.0024798512089274642
AC010761.8,0.0018598884066955983
AC010878.3,0.0018598884066955983
AC010894.3,0.0024798512089274642
AC010894.4,0.0018598884066955983
AC010976.2,0.0024798512089274642
AC011558.5,0.02417854928704278
AC011738.4,0.0024798512089274642
AC011933.2,0.0037197768133911966
AC011998.4,0.0049597024178549285
AC012065.1,0.017978921264724116
AC012065.5,0.0043397396156230625
AC012146.7,0.02727836329820211
AC012354.8,0.015499070055796652
AC012370.2,0.0018598884066955983
AC012501.3,0.0043397396156230625
AC012671.2,0.008059516429014259
AC013404.1,0.0037197768133911966
AC013429.5,0.0049597024178549285
AC013470.6,0.0043397396156230625
AC013717.3,0.008059516429014259
AC015849.13,0.02417854928704278
AC015849.19,0.022318660880347178
AC015933.2,0.0018598884066955983
AC015971.2,0.0018598884066955983
AC015977.5,0.014879107253564786
AC016549.1,0.07563546187228766
AC016691.2,0.005579665220086794
AC016700.5,0.005579665220086794
AC016708.2,0.006199628022318661
AC016712.2,0.006819590824550527
AC016727.3,0.011159330440173589
AC016734.2,0.0018598884066955983
AC016735.2,0.05393676379417235
AC016737.1,0.0049597024178549285
AC016739.1,0.018598884066955982
AC016739.2,0.4941103533787973
AC016747.3,0.20644761314321142
AC016894.1,0.0024798512089274642
AC017079.4,0.011779293242405457
AC017080.1,0.010539367637941723
AC018464.3,0.0037197768133911966
AC018738.2,0.013019218846869188
AC018755.16,0.0030998140111593306
AC018766.4,0.0043397396156230625
AC018804.7,0.10477371357718537
AC018816.3,0.0037197768133911966
AC019097.7,0.0030998140111593306
AC019129.2,0.0043397396156230625
AC019181.3,0.02045877247365158
AC020571.3,0.007439553626782393
AC020983.5,0.0024798512089274642
AC021016.7,0.01425914445133292
AC021066.1,0.0043397396156230625
AC021451.1,0.04091754494730316
AC022182.2,0.0043397396156230625
AC022210.2,0.425914445133292
AC022819.3,0.0018598884066955983
AC024082.4,0.0018598884066955983
AC024560.3,0.017978921264724116
AC024937.4,0.0018598884066955983
AC025171.1,0.0030998140111593306
AC025335.1,0.013639181649101054
AC025750.5,0.02169869807811531
AC025750.7,0.0043397396156230625
AC026271.5,0.0037197768133911966
AC026803.1,0.009919404835709857
AC027612.6,0.0030998140111593306
AC034220.3,0.0030998140111593306
AC046143.3,0.013639181649101054
AC055736.1,0.0037197768133911966
AC058791.1,0.013639181649101054
AC062029.1,0.0024798512089274642
AC068039.4,0.008679479231246125
AC068137.1,0.0030998140111593306
AC068137.13,0.016738995660260384
AC068522.4,0.018598884066955982
AC068538.2,0.0018598884066955983
AC068657.2,0.0049597024178549285
AC068831.16,0.008059516429014259
AC069154.4,0.11779293242405456
AC072062.1,0.0024798512089274642
AC073052.1,0.0030998140111593306
AC073063.10,0.005579665220086794
AC073072.7,0.0024798512089274642
AC073109.2,0.0018598884066955983
AC073283.7,0.0018598884066955983
AC073310.4,0.0024798512089274642
AC073465.1,0.0037197768133911966
AC073551.1,0.0043397396156230625
AC073641.2,0.0037197768133911966
AC073657.1,0.0018598884066955983
AC073900.4,0.0018598884066955983
AC074008.1,0.0043397396156230625
AC074117.10,0.013019218846869188
AC074121.4,0.0037197768133911966
AC074183.3,0.0043397396156230625
AC074212.5,0.0024798512089274642
AC074286.1,0.0018598884066955983
AC074290.1,0.0030998140111593306
AC074338.4,0.0030998140111593306
AC078883.4,0.007439553626782393
AC078899.1,0.0024798512089274642
AC079250.1,0.010539367637941723
AC079305.10,0.0024798512089274642
AC079767.3,0.011779293242405457
AC079768.1,0.0024798512089274642
AC079776.4,0.0018598884066955983
AC079779.4,0.0030998140111593306
AC079807.3,0.009299442033477991
AC079834.1,0.010539367637941723
AC079922.2,0.016119032858028518
AC079922.3,0.006199628022318661
AC079949.1,0.0037197768133911966
AC083843.1,0.010539367637941723
AC084082.3,0.0018598884066955983
AC084117.3,0.0018598884066955983
AC084219.4,0.0024798512089274642
AC084357.1,0.006819590824550527
AC084809.3,0.0018598884066955983
AC087499.5,0.013019218846869188
AC090286.2,0.0030998140111593306
AC090587.2,0.022938623682579044
AC090602.2,0.007439553626782393
AC090673.1,0.12089274643521389
AC091492.2,0.0018598884066955983
AC091633.2,0.052076875387476754
AC091729.9,0.010539367637941723
AC092066.1,0.029138251704897707
AC092155.1,0.006199628022318661
AC092171.4,0.006819590824550527
AC092569.2,0.009919404835709857
AC092610.12,0.018598884066955982
AC092620.2,0.019218846869187848
AC092664.1,0.0024798512089274642
AC092670.1,0.017978921264724116
AC092798.2,0.009299442033477991
AC092835.2,0.0049597024178549285
AC092933.3,0.008059516429014259
AC093106.4,0.0018598884066955983
AC093106.5,0.014879107253564786
AC093106.6,0.006819590824550527
AC093107.7,0.0049597024178549285
AC093142.2,0.017978921264724116
AC093323.3,0.023558586484810913
AC093388.3,0.0018598884066955983
AC093495.4,0.0043397396156230625
AC093642.5,0.02169869807811531
AC093673.5,0.035337879727216366
AC093698.1,0.0037197768133911966
AC093698.2,0.005579665220086794
AC093818.1,0.0037197768133911966
AC093838.4,0.0024798512089274642
AC093850.1,0.0018598884066955983
AC096649.1,0.006199628022318661
AC096664.1,0.02169869807811531
AC096772.6,0.011159330440173589
AC097523.1,0.005579665220086794
AC097635.5,0.0030998140111593306
AC097639.8,0.009919404835709857
AC097711.1,0.0030998140111593306
AC097713.5,0.01735895846249225
AC098591.1,0.009919404835709857
AC098614.1,0.0018598884066955983
AC098614.2,0.021078735275883446
AC098823.3,0.0018598884066955983
AC098828.3,0.009299442033477991
AC099535.4,0.0037197768133911966
AC104076.2,0.009919404835709857
AC104297.1,0.0043397396156230625
AC104306.1,0.010539367637941723
AC104308.2,0.0024798512089274642
AC104532.4,0.0030998140111593306
AC104634.3,0.0037197768133911966
AC104651.2,0.007439553626782393
AC104667.3,0.009919404835709857
AC104820.2,0.005579665220086794
AC104841.1,0.0049597024178549285
AC104843.3,0.011159330440173589
AC104978.1,0.0018598884066955983
AC105342.1,0.0030998140111593306
AC105399.2,0.069435833849969
AC105402.2,0.026658400495970243
AC105760.2,0.0018598884066955983
AC107081.5,0.006199628022318661
AC107983.4,0.0049597024178549285
AC108059.1,0.0030998140111593306
AC108142.1,0.05579665220086795
AC109351.1,0.0024798512089274642
AC109638.1,0.0049597024178549285
AC110056.1,0.017978921264724116
AC110615.1,0.0024798512089274642
AC111155.1,0.011779293242405457
AC112721.2,0.0018598884066955983
AC113189.5,0.011159330440173589
AC113617.1,0.0037197768133911966
AC113618.2,0.0018598884066955983
AC114271.2,0.006819590824550527
AC114494.1,0.0018598884066955983
AC124789.1,0.044637321760694355
AC127904.2,0.03161810291382517
AC133528.2,0.0024798512089274642
AC133785.1,0.0024798512089274642
AC133965.1,0.006199628022318661
AC137932.4,0.0024798512089274642
AC137932.6,0.0024798512089274642
AC139100.4,0.0049597024178549285
AC139143.2,0.0018598884066955983
AC140076.1,0.0037197768133911966
AC141586.5,0.013639181649101054
AC142472.6,0.005579665220086794
AC142528.1,0.0037197768133911966
AC144530.1,0.012399256044637322
AC144573.1,0.0049597024178549285
AC144652.1,0.006819590824550527
AC144831.1,0.0024798512089274642
AC240274.1,0.007439553626782393
AC253572.1,0.007439553626782393
ACA64,0.0030998140111593306
ACAA1,0.12833230006199628
ACAA2,0.05579665220086795
ACACA,0.17420954742715436
ACACB,0.012399256044637322
ACAD10,0.048977061376317424
ACAD11,0.0024798512089274642
ACAD8,0.05393676379417235
ACAD9,0.08679479231246125
ACADM,0.08803471791692498
ACADS,0.0043397396156230625
ACADSB,0.009919404835709857
ACADVL,0.3013019218846869
ACAP1,0.016738995660260384
ACAP2,0.11593304401735896
ACAP3,0.12213267203967762
ACAT1,0.34221946683199006
ACAT2,0.4079355238685679
ACBD3,0.38561686298822073
ACBD4,0.008059516429014259
ACBD5,0.05827650340979541
ACBD6,0.1134531928084315
ACCS,0.005579665220086794
ACD,0.16181029138251704
ACER3,0.25666460012399256
ACIN1,0.6243025418474891
ACKR2,0.0037197768133911966
ACKR3,0.041537507749535026
ACLY,0.5195288282703038
ACO1,0.20706757594544328
ACO2,0.14507129572225666
ACOT1,0.0024798512089274642
ACOT11,0.04649721016738995
ACOT13,0.10353378797272164
ACOT2,0.01425914445133292
ACOT4,0.0018598884066955983
ACOT7,0.2845629262244265
ACOT8,0.07377557346559206
ACOT9,0.26224426534407935
ACOX1,0.09919404835709858
ACOX2,0.0024798512089274642
ACOX3,0.032238065716057036
ACOXL,0.0037197768133911966
ACP1,0.2758834469931804
ACP2,0.10477371357718537
ACP5,0.006199628022318661
ACP6,0.02727836329820211
ACSBG1,0.006819590824550527
ACSF2,0.056416615003099815
ACSF3,0.0347179169249845
ACSL1,0.1078735275883447
ACSL3,0.7706137631742096
ACSL4,0.4097954122752635
ACSL6,0.0018598884066955983
ACSM3,0.0018598884066955983
ACSS1,0.010539367637941723
ACSS2,0.14197148171109733
ACTA2,0.018598884066955982
ACTB,1.0402975821450713
ACTBP2,0.0049597024178549285
ACTBP9,0.0024798512089274642
ACTG1,1.0390576565406076
ACTG1P17,0.006199628022318661
ACTG1P9,0.0037197768133911966
ACTL10,0.009919404835709857
ACTL6A,0.3304401735895846
ACTN1,1.023558586484811
ACTN1-AS1,0.0018598884066955983
ACTN4,1.0390576565406076
ACTR10,0.14755114693118412
ACTR1A,0.36081835089894604
ACTR1B,0.1996280223186609
ACTR2,0.6441413515189088
ACTR3,0.6701797892126472
ACTR3B,0.01425914445133292
ACTR5,0.027898326100433975
ACTR6,0.06509609423434594
ACTR8,0.04959702417854929
ACTRT3,0.013639181649101054
ACVR1,0.07625542467451953
ACVR1B,0.12275263484190949
ACVR1C,0.0043397396156230625
ACVR2A,0.03161810291382517
ACVR2B,0.012399256044637322
ACYP1,0.05703657780533168
ACYP2,0.05517668939863608
AD000092.3,0.037197768133911964
ADA,0.03347799132052077
ADAL,0.07439553626782393
ADAM10,0.41289522628642283
ADAM12,0.047117172969621826
ADAM15,0.39987600743955365
ADAM17,0.16367017978921264
ADAM19,0.629262244265344
ADAM22,0.0018598884066955983
ADAM32,0.0024798512089274642
ADAM8,0.18970861748295104
ADAM9,0.41227526348419097
